19840420 0 101807 False
19840420 0 101821 False
19840420 0 101782 False
19840420 0 101887 False
19840421 0 101623 False
19840421 0 101469 False
19840421 5 101284 False
19840421 33 101184 False
19840422 24 101029 False
19840422 0 101204 False
19840422 0 101355 False
19840422 0 101521 False
19840423 1 101408 False
19840423 2 101465 False
19840423 0 101426 False
19840423 0 101463 False
19840424 1 101291 False
19840424 0 101382 False
19840424 0 101310 False
19840424 0 101292 False
19840425 0 101017 False
19840425 0 101005 False
19840425 0 100960 False
19840425 0 101013 False
19840426 1 100823 False
19840426 0 100985 False
19840426 0 101059 False
19840426 0 101195 False
19840427 0 101009 False
19840427 0 101118 False
19840427 0 101188 False
19840427 0 101388 False
19840428 0 101248 False
19840428 0 101345 False
19840428 0 101387 False
19840428 0 101634 False
19840429 0 101535 False
19840429 0 101594 False
19840429 0 101662 False
19840429 0 101886 False
19840430 0 101709 False
19840430 0 101753 False
19840430 0 101728 False
19840430 0 101842 False
19840501 1 101702 False
19840501 0 101758 False
19840501 1 101788 False
19840501 0 101961 False
19840502 1 101788 False
19840502 0 101774 False
19840502 0 101748 False
19840502 0 101795 False
19840503 1 101542 False
19840503 0 101624 False
19840503 0 101643 False
19840503 0 101777 False
19840504 0 101542 False
19840504 0 101483 False
19840504 1 101332 False
19840504 2 101385 False
19840505 2 101182 False
19840505 0 101114 False
19840505 0 101180 False
19840505 0 101348 False
19840506 2 101297 False
19840506 0 101428 False
19840506 0 101736 False
19840506 0 102069 False
19840507 0 101946 False
19840507 0 102048 False
19840507 0 102200 False
19840507 0 102330 False
19840508 0 102307 False
19840508 0 102379 False
19840508 0 102364 False
19840508 0 102432 False
19840509 0 102297 False
19840509 0 102324 False
19840509 0 102246 False
19840509 0 102278 False
19840510 0 102009 False
19840510 0 101940 False
19840510 0 101771 False
19840510 1 101729 False
19840511 0 101515 False
19840511 0 101479 False
19840511 0 101407 False
19840511 2 101545 False
19840512 0 101496 False
19840512 0 101525 False
19840512 0 101457 False
19840512 4 101490 False
19840513 0 101402 False
19840513 0 101355 False
19840513 0 101177 False
19840513 0 101208 False
19840514 0 100968 False
19840514 0 101044 False
19840514 0 100969 False
19840514 0 101062 False
19840515 0 100902 False
19840515 0 101135 False
19840515 0 101299 False
19840515 0 101509 False
19840516 0 101361 False
19840516 0 101409 False
19840516 0 101540 False
19840516 0 101679 False
19840517 0 101488 False
19840517 0 101490 False
19840517 0 101565 False
19840517 0 101694 False
19840518 0 101411 False
19840518 0 101388 False
19840518 0 101536 False
19840518 0 101737 False
19840519 0 101581 False
19840519 0 101674 False
19840519 0 101784 False
19840519 0 101914 False
19840520 0 101737 False
19840520 0 101809 False
19840520 0 101871 False
19840520 0 101999 False
19840521 0 101813 False
19840521 0 101925 False
19840521 0 102025 False
19840521 0 102138 False
19840522 0 101901 False
19840522 0 102005 False
19840522 0 102046 False
19840522 0 102104 False
19840523 0 101764 False
19840523 0 101696 False
19840523 0 101654 False
19840523 0 101651 False
19840524 0 101307 False
19840524 0 101281 False
19840524 0 101316 False
19840524 0 101458 False
19840525 0 101292 False
19840525 0 101382 False
19840525 0 101543 False
19840525 1 101725 False
19840526 1 101692 False
19840526 0 101879 False
19840526 0 101940 False
19840526 0 102153 False
19840527 1 102015 False
19840527 0 102084 False
19840527 0 102079 False
19840527 0 102083 False
19840528 0 101792 False
19840528 0 101816 False
19840528 0 101780 False
19840528 0 101797 False
19840529 0 101619 False
19840529 0 101662 False
19840529 0 101618 False
19840529 0 101734 False
19840530 1 101606 False
19840530 0 101686 False
19840530 0 101767 False
19840530 0 101959 False
19840531 1 101867 False
19840531 0 101930 False
19840531 0 101932 False
19840531 0 102074 False
19840601 1 101974 False
19840601 0 101989 False
19840601 1 102082 False
19840601 1 102242 False
19840602 3 102130 False
19840602 0 102135 False
19840602 0 102107 False
19840602 1 102197 False
19840603 2 102048 False
19840603 0 102055 False
19840603 0 102059 False
19840603 0 102174 False
19840604 1 102056 False
19840604 0 102088 False
19840604 0 102072 False
19840604 0 102172 False
19840605 0 101904 False
19840605 0 101956 False
19840605 0 101948 False
19840605 0 102023 False
19840606 1 101804 False
19840606 0 101892 False
19840606 0 101891 False
19840606 1 101993 False
19840607 2 101818 False
19840607 0 101902 False
19840607 0 101913 False
19840607 0 102044 False
19840608 1 101794 False
19840608 0 101846 False
19840608 0 101863 False
19840608 0 101962 False
19840609 0 101743 False
19840609 0 101862 False
19840609 0 101900 False
19840609 0 102050 False
19840610 3 101940 False
19840610 1 102018 False
19840610 5 102045 False
19840610 12 102191 False
19840611 0 102096 False
19840611 0 102098 False
19840611 0 102058 False
19840611 0 102114 False
19840612 2 101871 False
19840612 3 101873 False
19840612 1 101870 False
19840612 1 101912 False
19840613 1 101729 False
19840613 2 101681 False
19840613 2 101658 False
19840613 1 101715 False
19840614 2 101588 False
19840614 0 101619 False
19840614 0 101589 False
19840614 4 101657 False
19840615 3 101613 False
19840615 1 101684 False
19840615 0 101692 False
19840615 0 101819 False
19840616 2 101785 False
19840616 1 101883 False
19840616 0 101892 False
19840616 0 102037 False
19840617 2 101899 False
19840617 2 102067 False
19840617 0 102094 False
19840617 0 102240 False
19840618 1 102078 False
19840618 0 102171 False
19840618 0 102176 False
19840618 0 102347 False
19840619 0 102204 False
19840619 0 102215 False
19840619 0 102204 False
19840619 0 102281 False
19840620 0 102048 False
19840620 1 102024 False
19840620 0 101980 False
19840620 1 102067 False
19840621 1 101898 False
19840621 0 101863 False
19840621 0 101835 False
19840621 0 101866 False
19840622 2 101684 False
19840622 2 101687 False
19840622 0 101646 False
19840622 0 101760 False
19840623 1 101617 False
19840623 0 101695 False
19840623 0 101770 False
19840623 0 101877 False
19840624 1 101802 False
19840624 0 101900 False
19840624 0 101913 False
19840624 1 102065 False
19840625 2 102006 False
19840625 0 102092 False
19840625 0 102071 False
19840625 0 102155 False
19840626 2 101981 False
19840626 1 102009 False
19840626 0 101958 False
19840626 0 101982 False
19840627 1 101791 False
19840627 0 101859 False
19840627 0 101893 False
19840627 1 102026 False
19840628 2 101890 False
19840628 1 101864 False
19840628 0 101875 False
19840628 2 101982 False
19840629 3 101851 False
19840629 1 101835 False
19840629 2 101851 False
19840629 2 102005 False
19840630 2 101952 False
19840630 0 102007 False
19840630 0 102144 False
19840630 0 102328 False
19840701 0 102213 False
19840701 0 102282 False
19840701 0 102319 False
19840701 0 102425 False
19840702 0 102292 False
19840702 0 102310 False
19840702 0 102286 False
19840702 0 102302 False
19840703 1 102037 False
19840703 0 102033 False
19840703 0 102014 False
19840703 0 102080 False
19840704 1 101961 False
19840704 1 101919 False
19840704 1 101919 False
19840704 3 102035 False
19840705 2 101902 False
19840705 0 101859 False
19840705 0 101845 False
19840705 7 101922 False
19840706 3 101836 False
19840706 0 101965 False
19840706 0 102031 False
19840706 1 102204 False
19840707 3 102072 False
19840707 0 102104 False
19840707 0 102101 False
19840707 0 102148 False
19840708 1 101919 False
19840708 0 101909 False
19840708 0 101853 False
19840708 0 101853 False
19840709 1 101626 False
19840709 1 101650 False
19840709 2 101668 False
19840709 6 101793 False
19840710 6 101748 False
19840710 0 101812 False
19840710 1 101884 False
19840710 2 102062 False
19840711 0 101974 False
19840711 0 101942 False
19840711 0 101918 False
19840711 0 101988 False
19840712 0 101834 False
19840712 0 101802 False
19840712 0 101756 False
19840712 0 101843 False
19840713 3 101728 False
19840713 1 101741 False
19840713 2 101736 False
19840713 3 101860 False
19840714 2 101798 False
19840714 1 101795 False
19840714 0 101792 False
19840714 0 101876 False
19840715 0 101753 False
19840715 0 101776 False
19840715 0 101793 False
19840715 0 101968 False
19840716 0 101772 False
19840716 0 101871 False
19840716 0 101905 False
19840716 0 102018 False
19840717 0 101759 False
19840717 0 101773 False
19840717 0 101810 False
19840717 0 101914 False
19840718 0 101730 False
19840718 0 101754 False
19840718 0 101788 False
19840718 0 101849 False
19840719 1 101693 False
19840719 0 101713 False
19840719 0 101695 False
19840719 0 101758 False
19840720 0 101610 False
19840720 0 101620 False
19840720 0 101548 False
19840720 1 101622 False
19840721 4 101461 False
19840721 3 101419 False
19840721 4 101399 False
19840721 5 101531 False
19840722 2 101494 False
19840722 0 101536 False
19840722 0 101582 False
19840722 0 101790 False
19840723 1 101711 False
19840723 0 101801 False
19840723 0 101891 False
19840723 0 102067 False
19840724 1 101886 False
19840724 0 101908 False
19840724 0 101968 False
19840724 0 102086 False
19840725 1 101861 False
19840725 0 101859 False
19840725 0 101883 False
19840725 0 102014 False
19840726 1 101829 False
19840726 0 101872 False
19840726 0 101930 False
19840726 0 102079 False
19840727 2 101936 False
19840727 0 101915 False
19840727 0 101943 False
19840727 0 102011 False
19840728 1 101804 False
19840728 0 101838 False
19840728 0 101777 False
19840728 0 101887 False
19840729 1 101699 False
19840729 0 101722 False
19840729 0 101761 False
19840729 0 101938 False
19840730 0 101766 False
19840730 0 101822 False
19840730 0 101851 False
19840730 0 101976 False
19840731 0 101795 False
19840731 0 101721 False
19840731 0 101708 False
19840731 0 101743 False
19840801 0 101554 False
19840801 0 101437 False
19840801 1 101366 False
19840801 1 101368 False
19840802 4 101220 False
19840802 2 101264 False
19840802 0 101289 False
19840802 1 101419 False
19840803 3 101345 False
19840803 2 101343 False
19840803 2 101275 False
19840803 6 101445 False
19840804 10 101534 False
19840804 3 101678 False
19840804 0 101747 False
19840804 3 101883 False
19840805 4 101802 False
19840805 2 101843 False
19840805 4 101829 False
19840805 4 101900 False
19840806 5 101752 False
19840806 3 101653 False
19840806 29 101460 False
19840806 60 101371 False
19840807 7 101291 False
19840807 3 101209 False
19840807 12 101158 False
19840807 4 101287 False
19840808 3 101316 False
19840808 1 101360 False
19840808 5 101423 False
19840808 27 101575 False
19840809 9 101657 False
19840809 0 101660 False
19840809 0 101685 False
19840809 0 101873 False
19840810 0 101821 False
19840810 0 101711 False
19840810 0 101716 False
19840810 1 101790 False
19840811 0 101709 False
19840811 0 101732 False
19840811 0 101738 False
19840811 0 101890 False
19840812 0 101734 False
19840812 0 101781 False
19840812 0 101903 False
19840812 0 102044 False
19840813 1 101908 False
19840813 0 101961 False
19840813 0 101971 False
19840813 0 102116 False
19840814 1 101965 False
19840814 0 101944 False
19840814 0 101920 False
19840814 2 102063 False
19840815 1 101970 False
19840815 0 101990 False
19840815 0 101948 False
19840815 0 102056 False
19840816 1 101971 False
19840816 0 101954 False
19840816 0 101893 False
19840816 1 101960 False
19840817 1 101823 False
19840817 0 101838 False
19840817 0 101807 False
19840817 0 101901 False
19840818 1 101778 False
19840818 0 101818 False
19840818 0 101785 False
19840818 0 101839 False
19840819 0 101665 False
19840819 0 101694 False
19840819 0 101710 False
19840819 0 101787 False
19840820 1 101695 False
19840820 0 101811 False
19840820 0 101901 False
19840820 0 101984 False
19840821 0 101853 False
19840821 0 101958 False
19840821 0 101965 False
19840821 0 101976 False
19840822 0 101767 False
19840822 0 101773 False
19840822 0 101732 False
19840822 0 101704 False
19840823 1 101437 False
19840823 0 101431 False
19840823 0 101415 False
19840823 0 101462 False
19840824 0 101207 False
19840824 0 101240 False
19840824 0 101273 False
19840824 0 101432 False
19840825 0 101264 False
19840825 0 101395 False
19840825 0 101482 False
19840825 0 101741 False
19840826 0 101647 False
19840826 0 101670 False
19840826 0 101736 False
19840826 0 101893 False
19840827 0 101742 False
19840827 0 101754 False
19840827 0 101780 False
19840827 0 101870 False
19840828 0 101647 False
19840828 0 101675 False
19840828 0 101642 False
19840828 0 101695 False
19840829 2 101492 False
19840829 3 101491 False
19840829 1 101432 False
19840829 0 101501 False
19840830 0 101345 False
19840830 0 101449 False
19840830 0 101527 False
19840830 0 101708 False
19840831 0 101515 False
19840831 0 101606 False
19840831 0 101698 False
19840831 0 101910 False
19840901 0 101730 False
19840901 0 101820 False
19840901 0 101866 False
19840901 0 102064 False
19840902 0 101909 False
19840902 0 101944 False
19840902 1 101944 False
19840902 2 102078 False
19840903 2 102033 False
19840903 0 102058 False
19840903 0 101987 False
19840903 0 101978 False
19840904 1 101789 False
19840904 0 101741 False
19840904 0 101668 False
19840904 0 101610 False
19840905 0 101456 False
19840905 0 101527 False
19840905 0 101608 False
19840905 0 101844 False
19840906 1 101793 False
19840906 0 101964 False
19840906 0 102057 False
19840906 2 102267 False
19840907 1 102155 False
19840907 0 102172 False
19840907 0 102157 False
19840907 1 102237 False
19840908 0 102050 False
19840908 0 102023 False
19840908 0 102004 False
19840908 0 102143 False
19840909 0 101962 False
19840909 0 102022 False
19840909 0 102067 False
19840909 0 102216 False
19840910 0 102085 False
19840910 0 102088 False
19840910 0 102059 False
19840910 0 102125 False
19840911 0 101867 False
19840911 0 101856 False
19840911 0 101818 False
19840911 1 101848 False
19840912 1 101654 False
19840912 0 101640 False
19840912 0 101636 False
19840912 0 101726 False
19840913 2 101573 False
19840913 0 101613 False
19840913 0 101642 False
19840913 0 101763 False
19840914 1 101588 False
19840914 1 101694 False
19840914 0 101696 False
19840914 0 101814 False
19840915 1 101679 False
19840915 0 101796 False
19840915 0 101744 False
19840915 2 101892 False
19840916 3 101826 False
19840916 1 101944 False
19840916 0 101929 False
19840916 0 102045 False
19840917 0 101884 False
19840917 0 101945 False
19840917 0 101915 False
19840917 0 102030 False
19840918 0 101816 False
19840918 0 101864 False
19840918 0 101877 False
19840918 0 101988 False
19840919 0 101789 False
19840919 0 101855 False
19840919 0 101841 False
19840919 0 101940 False
19840920 0 101701 False
19840920 0 101754 False
19840920 0 101722 False
19840920 0 101824 False
19840921 0 101588 False
19840921 0 101645 False
19840921 0 101647 False
19840921 0 101655 False
19840922 1 101384 False
19840922 1 101357 False
19840922 0 101238 False
19840922 0 101396 False
19840923 0 101248 False
19840923 0 101484 False
19840923 0 101597 False
19840923 0 101756 False
19840924 0 101544 False
19840924 0 101620 False
19840924 0 101666 False
19840924 0 101858 False
19840925 0 101786 False
19840925 0 102063 False
19840925 0 102251 False
19840925 0 102435 False
19840926 0 102264 False
19840926 0 102336 False
19840926 0 102381 False
19840926 0 102435 False
19840927 0 102184 False
19840927 0 102218 False
19840927 0 102175 False
19840927 0 102280 False
19840928 0 102036 False
19840928 0 102053 False
19840928 0 101976 False
19840928 0 102025 False
19840929 0 101721 False
19840929 0 101723 False
19840929 0 101692 False
19840929 0 101745 False
19840930 0 101482 False
19840930 0 101540 False
19840930 0 101566 False
19840930 0 101712 False
19841001 0 101563 False
19841001 0 101739 False
19841001 0 101819 False
19841001 0 102010 False
19841002 0 101861 False
19841002 0 101973 False
19841002 0 102049 False
19841002 0 102184 False
19841003 0 101929 False
19841003 0 101883 False
19841003 0 101761 False
19841003 0 101801 False
19841004 0 101451 False
19841004 0 101542 False
19841004 0 101524 False
19841004 0 101698 False
19841005 0 101485 False
19841005 0 101714 False
19841005 0 101818 False
19841005 0 102071 False
19841006 0 101944 False
19841006 0 102092 False
19841006 0 102200 False
19841006 0 102429 False
19841007 0 102150 False
19841007 0 102266 False
19841007 0 102341 False
19841007 0 102495 False
19841008 0 102184 False
19841008 0 102142 False
19841008 0 102004 False
19841008 0 101909 False
19841009 0 101490 False
19841009 1 101416 False
19841009 0 101397 False
19841009 0 101593 False
19841010 0 101529 False
19841010 0 101838 False
19841010 0 101990 False
19841010 0 102192 False
19841011 0 101960 False
19841011 0 102010 False
19841011 0 102051 False
19841011 0 102239 False
19841012 0 102030 False
19841012 0 102093 False
19841012 0 102112 False
19841012 0 102242 False
19841013 0 101992 False
19841013 0 102033 False
19841013 0 101945 False
19841013 0 102032 False
19841014 0 101810 False
19841014 0 101742 False
19841014 0 101690 False
19841014 0 101756 False
19841015 0 101410 False
19841015 0 101386 False
19841015 0 101274 False
19841015 0 101298 False
19841016 0 100936 False
19841016 0 100888 False
19841016 0 100802 False
19841016 0 100824 False
19841017 0 100586 False
19841017 0 100683 False
19841017 2 100620 False
19841017 6 101162 False
19841018 0 101119 False
19841018 0 101328 False
19841018 0 101325 False
19841018 0 101318 False
19841019 0 100935 False
19841019 0 100944 False
19841019 0 100986 False
19841019 0 101134 False
19841020 0 100930 False
19841020 0 100976 False
19841020 0 100959 False
19841020 0 101099 False
19841021 5 100898 False
19841021 2 100935 False
19841021 7 100972 False
19841021 7 101074 False
19841022 2 100938 False
19841022 0 101007 False
19841022 0 100929 False
19841022 3 100912 False
19841023 0 100903 False
19841023 0 101300 False
19841023 0 101579 False
19841023 0 101803 False
19841024 0 101583 False
19841024 0 101727 False
19841024 0 101830 False
19841024 0 102054 False
19841025 0 101923 False
19841025 0 102109 False
19841025 0 102283 False
19841025 0 102560 False
19841026 0 102351 False
19841026 0 102505 False
19841026 0 102541 False
19841026 0 102698 False
19841027 0 102451 False
19841027 0 102568 False
19841027 0 102571 False
19841027 0 102775 False
19841028 0 102519 False
19841028 0 102698 False
19841028 0 102753 False
19841028 0 102923 False
19841029 0 102658 False
19841029 0 102677 False
19841029 0 102614 False
19841029 0 102678 False
19841030 0 102373 False
19841030 0 102437 False
19841030 0 102334 False
19841030 0 102365 False
19841031 2 101976 False
19841031 2 102005 False
19841031 20 101825 False
19841031 19 101846 False
19841101 3 101768 False
19841101 2 101863 False
19841101 0 101779 False
19841101 0 101732 False
19841102 0 101353 False
19841102 0 101278 False
19841102 0 101200 False
19841102 0 101168 False
19841103 0 100780 False
19841103 0 100886 False
19841103 0 101062 False
19841103 0 101143 False
19841104 0 100955 False
19841104 0 101282 False
19841104 0 101816 False
19841104 0 102308 False
19841105 0 102146 False
19841105 0 102313 False
19841105 0 102308 False
19841105 0 102447 False
19841106 0 102164 False
19841106 0 102058 False
19841106 0 101918 False
19841106 0 101889 False
19841107 0 101597 False
19841107 0 101591 False
19841107 0 101429 False
19841107 0 101318 False
19841108 0 101028 False
19841108 0 100995 False
19841108 0 100917 False
19841108 0 101060 False
19841109 0 100882 False
19841109 0 100914 False
19841109 0 100913 False
19841109 0 101018 False
19841110 0 101242 False
19841110 4 101782 False
19841110 0 102039 False
19841110 0 102254 False
19841111 0 102017 False
19841111 0 102118 False
19841111 0 102243 False
19841111 0 102402 False
19841112 0 102242 False
19841112 0 102376 False
19841112 0 102421 False
19841112 0 102650 False
19841113 0 102284 False
19841113 0 102134 False
19841113 0 102098 False
19841113 0 102245 False
